date,observed,lower,median,upper
1915-02-01,10.4,10.304754572629886,10.864539231339428,11.391197591787211
1915-03-01,14.8,14.735876493887332,15.3588888238242,15.91370251694787
1915-04-01,20.9,19.00794846134151,19.54461585211348,20.159199303611118
1915-05-01,25.6,23.77124620260514,24.368656735588075,25.008759917760795
1915-06-01,32.4,26.120337415794815,26.663810253188917,27.231112066993262
1915-07-01,29.6,27.603021209363916,28.190623604417283,28.788318271921675
1915-08-01,25.4,26.77510247760809,27.385212264019128,27.969888315681793
1915-09-01,25.1,23.587487218855816,24.139281484093296,24.820198734326322
1915-10-01,18.9,18.53272598239042,19.128320783750915,19.704437210045665
1915-11-01,12.6,12.877810230481975,13.479127267962566,14.116360308113045
1915-12-01,14.8,9.944634620384804,10.53566977123712,11.165089584147568
1916-01-01,12.4,9.079341870385731,9.6394625990201,10.17602195050202
1916-02-01,11.1,10.301080510762084,10.899549798170245,11.42079750821624
1916-03-01,18.3,14.73309192275815,15.381457872286951,15.932793976566035
1916-04-01,23.3,18.994776932980788,19.566021119157973,20.186487903603307
1916-05-01,25.9,23.7893971568317,24.387611055934677,25.038110831973082
1916-06-01,28.1,26.09344568990092,26.64030840754041,27.2481090825292
1916-07-01,25.9,27.567681706855545,28.212749887438747,28.77189837840162
1916-08-01,26.3,26.786454056975433,27.389507927086314,27.965953141337643
1916-09-01,22.8,23.628056201539287,24.145822678506878,24.814938351449367
1916-10-01,18.3,18.498861127871624,19.142550176123798,19.722724911315126
1916-11-01,15.5,12.849969426954024,13.477660796488976,14.102824767657083
1916-12-01,12.9,9.98861774178662,10.541945461366344,11.151673332313083
1917-01-01,10.3,9.069395186814779,9.631305997104235,10.168119084620068
1917-02-01,9.2,10.318593127454685,10.903526251653433,11.444416648321722
1917-03-01,15.8,14.711790748301945,15.3909209730603,15.98336404501879
1917-04-01,17.2,19.004559459538317,19.589035566254925,20.15814195413621
1917-05-01,27.6,23.80022290617165,24.40204139567964,25.03209863807404
1917-06-01,29.9,26.101543693313538,26.687244852504783,27.25430220874551
1917-07-01,27.1,27.605707521485446,28.261728147122195,28.80265684089666
1917-08-01,24.9,26.81384646393569,27.409468667953,28.016237383044665
1917-09-01,25.7,23.628128655601817,24.202242262021155,24.816539342609584
1917-10-01,24.3,18.57245701038351,19.164095206583738,19.762076971485907
1917-11-01,12.0,12.932937296347951,13.525479370724199,14.0897257541389
1917-12-01,8.1,10.024256317517999,10.593457976565364,11.192586197186069
1918-01-01,12.9,9.131115319740902,9.678672051491258,10.246682816491656
1918-02-01,12.4,10.391953154747792,10.93745033068315,11.491075070302532
1918-03-01,17.0,14.832310838100781,15.4289069416211,15.96328797174909
1918-04-01,18.3,19.040675735635276,19.61893114414827,20.203869875248497
1918-05-01,29.7,23.83843903585076,24.44597404796191,25.07981934942834
1918-06-01,22.9,26.150554877816443,26.700680017342613,27.307299958988693
1918-07-01,28.5,27.656874830353413,28.285444954356947,28.798897267884556
1918-08-01,32.0,26.863681696391957,27.45436394821325,28.04750232604199
1918-09-01,24.6,23.682528402782108,24.226943560634936,24.863215909176116
1918-10-01,16.4,18.601019886039914,19.22107715416031,19.77165540457113
1918-11-01,14.4,12.947543525332948,13.558478789869076,14.1523092753433
1918-12-01,13.3,10.05534067675165,10.64162211264862,11.208828725720448
1919-01-01,9.8,9.174208718405636,9.722906366346983,10.301860123371373
1919-02-01,13.8,10.420683368643578,10.986672388281958,11.594811292813873
1919-03-01,14.0,14.895473897264411,15.488841806614609,16.041799027444263
1919-04-01,15.3,19.087852724028654,19.688543737954028,20.27784869955465
1919-05-01,25.1,23.897573971043162,24.511233314286496,25.228155501960355
1919-06-01,31.0,26.19698857192523,26.776037967464738,27.43073248105851
1919-07-01,26.5,27.743863016588495,28.365920223391285,28.939955226821798
1919-08-01,28.8,26.927469983577367,27.51432928878667,28.15622883390135
1919-09-01,30.8,23.699372982861455,24.321115871125077,24.9893522126629
1919-10-01,19.4,18.676190027008268,19.2997046542931,19.942766229818243
1919-11-01,11.3,13.056810900336906,13.651902528776079,14.259112489700255
1919-12-01,11.6,10.114996313892235,10.72744228605928,11.352038641444883
1920-01-01,12.1,9.2521589665755,9.81050664500966,10.407836685592025
1920-02-01,16.8,10.516907744633198,11.096125445074772,11.69407740525725
1920-03-01,21.0,14.989955135686687,15.592864574156312,16.181878228530305
1920-04-01,17.1,19.168363475914152,19.779668583672866,20.3801465369711
1920-05-01,24.4,24.007041617026477,24.59498641265916,25.263520477405006
1920-06-01,26.3,26.279414892162873,26.860696462674188,27.499113496435264
1920-07-01,27.0,27.81857588918227,28.443843206565056,29.04516065817858
1920-08-01,24.0,27.051042267516923,27.60857043711661,28.22611199976696
1920-09-01,22.5,23.832019740435005,24.40444846555755,25.04576398373529
1920-10-01,23.6,18.764988682535517,19.376372699815207,20.053692335327476
1920-11-01,14.4,13.167618259894843,13.746560864757186,14.35589193433233
1920-12-01,13.6,10.21903016052388,10.807199873823738,11.392635509672992
1921-01-01,13.1,9.352849800448448,9.898629358967185,10.505012729201516
1921-02-01,14.8,10.630277807728463,11.162882558542382,11.823180865460639
1921-03-01,16.6,15.059144173414584,15.682478848912737,16.255551897833353
1921-04-01,21.5,19.263046472676955,19.876421913125142,20.488098048583435
1921-05-01,28.1,24.135690400372514,24.67515897043001,25.314365596956097
1921-06-01,27.1,26.377864233255146,26.963558544461122,27.63779141955098
1921-07-01,34.2,27.934301791619117,28.5455542548515,29.15747838662817
1921-08-01,31.6,27.12209938233024,27.694199583432862,28.378452082502623
1921-09-01,28.0,23.888538143431045,24.478412639758254,25.21587937386629
1921-10-01,26.3,18.85476667575078,19.4596239962056,20.137275233693856
1921-11-01,12.9,13.264965691146667,13.798115452625854,14.41701881195932
1921-12-01,11.9,10.277139408952172,10.846973170840792,11.475394859626265
1922-01-01,11.3,9.438924913810139,9.917828174455636,10.56021266178696
1922-02-01,16.3,10.632760530824001,11.193079206952355,11.835712448616883
1922-03-01,17.0,15.119557113314169,15.707932064480005,16.287460903573283
1922-04-01,21.6,19.30574483549695,19.87140408469825,20.447198441084126
1922-05-01,32.3,24.16543154174283,24.689021227783613,25.31200037103971
1922-06-01,27.9,26.399137539775232,26.946667927933916,27.53252406008751
1922-07-01,25.8,27.955392063808482,28.501384935353386,29.06952684213018
1922-08-01,25.4,27.098861420306072,27.65446037968784,28.268570206823174
1922-09-01,22.8,23.88562964840555,24.419533322909615,25.09820717157022
1922-10-01,16.3,18.809934757817615,19.38925153138065,19.996218270131855
1922-11-01,10.1,13.190748451410496,13.757019820933124,14.314472278991058
1922-12-01,11.2,10.227409348661563,10.784942356067027,11.372403903421187
1923-01-01,9.2,9.345824118919015,9.864409150602006,10.502970927720018
1923-02-01,11.9,10.583804944455544,11.149033984754324,11.708291262427489
1923-03-01,20.4,15.052883667401648,15.651117648855273,16.197636008972225
1923-04-01,22.1,19.215595611472214,19.82104380214262,20.44467185650377
1923-05-01,27.3,24.071937837383032,24.63097111867478,25.27758523893166
1923-06-01,22.2,26.329196738688985,26.914239313883677,27.517844108906655
1923-07-01,33.0,27.87482600765613,28.485822084277768,29.07960330237421
1923-08-01,30.3,27.035662803761163,27.620294979270298,28.249607002398548
1923-09-01,27.3,23.87486100355393,24.408219358797577,25.05369681795453
1923-10-01,22.7,18.80638416120877,19.367446750503824,20.00820996362797
1923-11-01,13.3,13.187124719697833,13.742281436260644,14.331724891535966
1923-12-01,8.6,10.236829761420784,10.769191557346664,11.366995689008887
1924-01-01,12.2,9.292909595891864,9.88797180497371,10.491226658196394
1924-02-01,7.9,10.593739109087183,11.138358478391517,11.683214873687788
1924-03-01,13.4,15.004961531717383,15.636908010387206,16.197984051987095
1924-04-01,21.5,19.271602534523833,19.801415937772283,20.415287890184832
1924-05-01,27.3,24.03397100975672,24.616786312442525,25.25583902941974
1924-06-01,25.1,26.300722563847298,26.88805118541807,27.430403518168163
1924-07-01,29.8,27.904156156362507,28.468342471620787,29.0925949696652
1924-08-01,23.2,27.07649972522989,27.613565942636374,28.22779088511862
1924-09-01,23.6,23.841047587121203,24.40817833835696,25.028177900007595
1924-10-01,21.2,18.803786801403305,19.39593382593626,19.974972346050855
